"Type","Date","Site","Age","LM","Taxon","Quantile_0.025","Quantile_0.25","Quantile_0.5","Quantile_0.75","Quantile_0.975"
"Substrate","2018-07-28","Ponds Lake",NA,NA,"Fungi;Ascomycota;Dothideomycetes;Pleosporales;Melanommataceae;Herpotrichia;juniperi",0.00177888410836529,0.00217111832005838,0.00240237352703157,0.00263025719083395,0.00316089132808663
"Substrate","2018-07-28","Ponds Lake",NA,NA,"Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;decumbens",0.00228861788644071,0.00275222814145493,0.0030469357959455,0.00335983339113338,0.00401789879360173
"Substrate","2018-07-28","Ponds Lake",NA,NA,"Fungi;Ascomycota;Dothideomycetes;Pleosporales;Massarinaceae;Stagonospora;trichophoricola",0.00238888280050584,0.00291731420858738,0.00320379027446844,0.00352076630799003,0.00412181081914483
"Substrate","2018-07-28","Ponds Lake",NA,NA,"Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;flavus",0.00171757115438841,0.00209301816018102,0.00230202940881427,0.00254961972338821,0.00299536027546305
"Substrate","2018-07-28","Ponds Lake",NA,NA,"Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Schizoporaceae;Hyphodontia;pallidula",0.00169133087693637,0.00206645559823646,0.0022685098208162,0.00248994534388055,0.00293878112709032
"Substrate","2018-07-28","Ponds Lake",NA,NA,"Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Tricladium;alaskense",0.00183732386766268,0.00224922639179067,0.00245753673070361,0.00269406025558296,0.00317781806738092
"Substrate","2018-07-28","Ponds Lake",NA,NA,"Fungi;Ascomycota;Dothideomycetes;Capnodiales",0.00186328621852647,0.00229832138064104,0.00253949447060779,0.00278190141843775,0.0033519258346785
"Substrate","2018-07-28","Ponds Lake",NA,NA,"Other",0.0865027449286332,0.0957532889933223,0.100482401698518,0.105180317177549,0.114373003029796
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi",0.369814767787658,0.38023833002952,0.38579166043066,0.39115286242389,0.401817117899882
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;Rhizophydiales_fam_Incertae_sedis;Batrachochytrium;dendrobatidis",0.00176641311634469,0.00210642726268664,0.00227194584730014,0.00246884257797524,0.00285028695918184
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium;slooffiae",0.00176133028441362,0.00208133264362978,0.00226823212737676,0.00244800460928273,0.00290673458158509
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;victoriae",0.0121463376791463,0.0139966556332528,0.0148896027534053,0.0158495187224568,0.0178857419430918
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetales_fam_Incertae_sedis;Candida;sake",0.0018181620173883,0.00214963853216552,0.00232725375050854,0.00253676476475663,0.00296168031173415
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Mycosphaerella;tassiana",0.00667290906734409,0.00774064251041654,0.00836318150415358,0.00907415131590855,0.0103443085612617
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Naganishia;diffluens",0.00190773032496707,0.00225648515668681,0.00247190548802139,0.00267895428351263,0.00309412586362456
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae;Cryptococcus;uniguttulatus",0.00177899934851675,0.00208374475311918,0.00225883005835635,0.00246616500337717,0.00285387389033706
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Leotiomycetes;Helotiales",0.0243413506822122,0.0271184453919143,0.0285722200150594,0.0300387373968804,0.0332931713921272
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;tephrensis",0.00293505937969008,0.00348464369424567,0.00378987790437516,0.00411555760355148,0.00483169758317745
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Basidiomycota;Agaricomycetes;Polyporales;Fomitopsidaceae;Fomitopsis;pinicola",0.00188326996784077,0.0022288222400668,0.00242611206784058,0.00263138622527575,0.00309863051914076
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Ascomycota",0.0363834499010274,0.0400327630728627,0.0420321652656892,0.0440929849602047,0.0481827301979777
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_Incertae_sedis;Sarocladium;bactrocephalum",0.00177234079841481,0.0020979209377464,0.00228291451109616,0.00248282817931464,0.00288108090137722
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus",0.00219500134488314,0.00256969059015948,0.00279974573045771,0.00303278184887324,0.00352100845782893
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Thelebolus;spongiae",0.00249307785000679,0.00292973028606194,0.00318132185771497,0.00346276785970629,0.00397382962531866
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Epicoccum;dendrobii",0.00176257589182442,0.0021160730662569,0.00232238860692414,0.00253950057652275,0.0029487068992105
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Basidiomycota",0.0571353446453928,0.0621175105822491,0.0644894087626263,0.0670295321156587,0.0716047760461949
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetales_fam_Incertae_sedis;Resinicium;bicolor",0.00177952186503053,0.00208027328139865,0.0022790692948417,0.00249178503337249,0.00287677302345563
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Sordariomycetes;Myrmecridiales;Myrmecridiaceae;Myrmecridium;schulzeri",0.00178628219192806,0.00211227244278021,0.00230027770589116,0.00249923574484048,0.00291500467640455
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Cantharellales_fam_Incertae_sedis;Sistotrema;autumnale",0.00205371318138208,0.00243835643563184,0.00264820552903828,0.00288863965128185,0.00335433187339867
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria",0.00180221224255348,0.00214094856379951,0.00233703967542977,0.0025480383792148,0.00295583513211588
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Meristemomyces;frigidus",0.00195400647754359,0.00229668962174054,0.00249646183886993,0.0027152017558035,0.00316214730969117
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Sporobolomyces",0.00196547201150034,0.00233951769928858,0.00255888407634708,0.00277926756616287,0.0032015588742206
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Chytridiomycota",0.0109322778411698,0.0125521834450639,0.0134664606587874,0.0143803835050844,0.0161996815217581
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;Coleophoma",0.00603744307426048,0.00702589399507455,0.00760198357869385,0.0081993543600262,0.00932521657410608
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium",0.00182149516636527,0.00214308642448743,0.00234145843238396,0.00254821004344325,0.0029554193087272
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Ramularia",0.00208482488413604,0.00247541838312639,0.00270314485866102,0.00293456652283965,0.0034124576936192
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Leotiomycetes;Thelebolales;Pseudeurotiaceae;Pseudeurotium;bakeri",0.0321636248883618,0.0356191071016271,0.0376601854784972,0.0395583685124401,0.0431741283765297
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Arthoniomycetes;Lichenostigmatales;Phaeococcomycetaceae;Phaeococcomyces",0.00175585641772713,0.00208075933822057,0.00227244414197616,0.00247200687983793,0.00291620447873562
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;Spirosphaera;carici-graminis",0.00345779463427846,0.00404745641839006,0.00438207491843284,0.00474310060621603,0.0054502016718055
